연 번,건물유형,주  소,위   치,관리번호
2853,가로등등주,홍제동 306-14,떡사랑 앞,통일로6-20
2854,가로등등주,홍제동 306-14,떡사랑 앞,통일로6-21
2855,가로등등주,홍제동 306-14,떡사랑 앞,통일로6-22
2856,가로등등주,홍제동 306-14,떡사랑 앞,통일로6-23
2857,가로등등주,홍제동 306-14,떡사랑 앞,통일로6-24
2858,가로등등주,홍제동 306-14,떡사랑 앞,통일로6-25
2859,가로등등주,홍제동 306-14,떡사랑 앞,통일로6-B
2860,가로등등주,홍제동 306-14,떡사랑 앞,통일로6-C
2861,가로등등주,홍제동 306-14,떡사랑 앞,통일로6-D
2862,가로등등주,홍제동 306-14,떡사랑 앞,통일로6-E
2863,가로등등주,홍제동 306-14,떡사랑 앞,통일로6-F
2864,가로등등주,홍제동 306-14,떡사랑 앞,통일로6-G
2865,가로등등주,홍제동 306-14,떡사랑 앞,통일로6-H
2866,가로등등주,홍제동 306-14,떡사랑 앞,통일로6-I
2867,가로등등주,홍제동 306-14,떡사랑 앞,통일로6-J
2868,가로등등주,홍제동 95-5,피자헛 앞,통일로7-1
2869,가로등등주,홍제동 95-5,피자헛 앞,통일로7-2
2870,가로등등주,홍제동 95-5,피자헛 앞,통일로7-3
2871,가로등등주,홍제동 95-5,피자헛 앞,통일로7-4
2872,가로등등주,홍제동 95-5,피자헛 앞,통일로7-5
2873,가로등등주,홍제동 95-5,피자헛 앞,통일로7-6
2874,가로등등주,홍제동 95-5,피자헛 앞,통일로7-8
2875,가로등등주,홍제동 95-5,피자헛 앞,통일로7-9
2876,가로등등주,홍제동 95-5,피자헛 앞,통일로7-10
2877,가로등등주,홍제동 95-5,피자헛 앞,통일로7-11
2878,가로등등주,홍제동 95-5,피자헛 앞,통일로7-12
2879,가로등등주,홍제동 95-5,피자헛 앞,통일로7-13
2880,가로등등주,홍제동 95-5,피자헛 앞,통일로7-14
2881,가로등등주,홍제동 95-5,피자헛 앞,통일로7-15
2882,가로등등주,홍제동 95-5,피자헛 앞,통일로7-16
2883,가로등등주,홍제동 95-5,피자헛 앞,통일로7-17
2884,가로등등주,홍제동 95-5,피자헛 앞,통일로7-18
2885,가로등등주,홍제동 95-5,피자헛 앞,통일로7-19
2886,가로등등주,홍제동 95-5,피자헛 앞,통일로7-20
2887,가로등등주,홍제동 95-5,피자헛 앞,통일로7-21
2888,가로등등주,홍제동 95-5,피자헛 앞,통일로7-22
2889,가로등등주,홍제동 43-78,무악재고개,통일로8-1
2890,가로등등주,홍제동 43-78,무악재고개,통일로8-2
2891,가로등등주,홍제동 43-78,무악재고개,통일로8-3
2892,가로등등주,홍제동 43-78,무악재고개,통일로8-4
2893,가로등등주,홍제동 43-78,무악재고개,통일로8-5
2894,가로등등주,홍제동 43-78,무악재고개,통일로8-6
2895,가로등등주,홍제동 43-78,무악재고개,통일로8-7
2896,가로등등주,홍제동 43-78,무악재고개,통일로8-8
2897,가로등등주,홍제동 43-78,무악재고개,통일로8-9
2898,가로등등주,홍제동 43-78,무악재고개,통일로8-10
2899,가로등등주,홍제동 43-78,무악재고개,통일로8-11
2900,가로등등주,홍제동 43-78,무악재고개,통일로8-12
2901,가로등등주,홍제동 43-78,무악재고개,통일로8-13
2902,가로등등주,홍제동 43-78,무악재고개,통일로8-14
2903,가로등등주,홍제동 43-78,무악재고개,통일로8-15
2904,가로등등주,홍제동 43-78,무악재고개,통일로8-16
2905,가로등등주,홍제동 43-78,무악재고개,통일로8-17
2906,가로등등주,홍제동 43-78,무악재고개,통일로8-18
2907,가로등등주,홍제동 43-78,무악재고개,통일로8-19
2908,가로등등주,홍제동 43-78,무악재고개,통일로8-20
2909,가로등등주,홍제동 43-78,무악재고개,통일로8-21
2910,가로등등주,현저동 101,인왕산아이파크정문 건너,통일로9-1
2911,가로등등주,현저동 101,인왕산아이파크정문 건너,통일로9-2
2912,가로등등주,현저동 101,인왕산아이파크정문 건너,통일로9-3
2913,가로등등주,현저동 101,인왕산아이파크정문 건너,통일로9-4
2914,가로등등주,현저동 101,인왕산아이파크정문 건너,통일로9-5
2915,가로등등주,현저동 101,인왕산아이파크정문 건너,통일로9-6
2916,가로등등주,현저동 101,인왕산아이파크정문 건너,통일로9-7
2917,가로등등주,현저동 101,인왕산아이파크정문 건너,통일로9-8
2918,가로등등주,현저동 101,인왕산아이파크정문 건너,통일로9-9
2919,가로등등주,현저동 101,인왕산아이파크정문 건너,통일로9-10
2920,가로등등주,현저동 101,인왕산아이파크정문 건너,통일로9-11
2921,가로등등주,현저동 101,인왕산아이파크정문 건너,통일로9-12
2922,가로등등주,현저동 101,인왕산아이파크정문 건너,통일로9-13
2923,가로등등주,현저동 101,인왕산아이파크정문 건너,통일로9-14
2924,가로등등주,현저동 101,인왕산아이파크정문 건너,통일로9-15
2925,가로등등주,현저동 101,인왕산아이파크정문 건너,통일로9-16
2926,가로등등주,현저동 101,인왕산아이파크정문 건너,통일로9-17
2927,가로등등주,현저동 101,인왕산아이파크정문 건너,통일로9-18
2928,가로등등주,현저동 101,인왕산아이파크정문 건너,통일로9-19
2929,가로등등주,현저동 101,인왕산아이파크정문 건너,통일로9-20
2930,가로등등주,현저동 101,인왕산아이파크정문 건너,통일로9-21
2931,가로등등주,현저동 101,인왕산아이파크정문 건너,통일로9-22
2932,가로등등주,현저동 101,인왕산아이파크정문 건너,통일로9-23
2933,가로등등주,현저동 101,인왕산아이파크정문 건너,통일로9-24
2934,가로등등주,현저동 101,인왕산아이파크정문 건너,통일로9/9-A
2935,가로등등주,현저동 101,인왕산아이파크정문 건너,통일로9/9-B
2936,가로등등주,현저동 101,인왕산아이파크정문 건너,통일로9/9-C
2937,가로등등주,현저동 101,인왕산아이파크정문 건너,통일로9/9-D
2938,가로등등주,현저동 101,인왕산아이파크정문 건너,통일로9/9-E
2939,가로등등주,홍제동 143-6,홍제센트럴아이파크109동앞,통일로BUS1-1
2940,가로등등주,홍제동 143-6,홍제센트럴아이파크109동앞,통일로BUS1-2
2941,가로등등주,홍제동 143-6,홍제센트럴아이파크109동앞,통일로BUS1-3
2942,가로등등주,홍제동 143-6,홍제센트럴아이파크109동앞,통일로BUS1-4
2943,가로등등주,홍제동 143-6,홍제센트럴아이파크109동앞,통일로BUS1-5
2944,가로등등주,홍제동 143-6,홍제센트럴아이파크109동앞,통일로BUS1-6
2945,가로등등주,홍제동 143-6,홍제센트럴아이파크109동앞,통일로BUS1-7
2946,가로등등주,홍제동 143-6,홍제센트럴아이파크109동앞,통일로BUS1-7-7
2947,가로등등주,홍제동 143-6,홍제센트럴아이파크109동앞,통일로BUS1-8
2948,가로등등주,홍제동 143-6,홍제센트럴아이파크109동앞,통일로BUS1-표찰무1
2949,가로등등주,홍제동 143-6,홍제센트럴아이파크109동앞,통일로BUS1-표찰무2
2950,가로등등주,홍제동 143-6,홍제센트럴아이파크109동앞,통일로BUS1-표찰무3
2951,가로등등주,홍제동 28-2,무악재역3번출구옆,통일로BUS2-1
2952,가로등등주,홍제동 28-2,무악재역3번출구옆,통일로BUS2-2
2953,가로등등주,홍제동 28-2,무악재역3번출구옆,통일로BUS2-3
2954,가로등등주,홍제동 28-2,무악재역3번출구옆,통일로BUS2-4
2955,가로등등주,홍제동 28-2,무악재역3번출구옆,통일로BUS2-5
2956,가로등등주,홍제동 28-2,무악재역3번출구옆,통일로BUS2-6
2957,가로등등주,홍제동 28-2,무악재역3번출구옆,통일로BUS2-7
2958,가로등등주,홍제동 28-2,무악재역3번출구옆,통일로BUS2-8
2959,가로등등주,홍제동 28-2,무악재역3번출구옆,통일로BUS2-9
2960,가로등등주,홍제동 28-2,무악재역3번출구옆,통일로BUS2-10
2961,가로등등주,현저동 16-2,기아오토큐 건너,통일로BUS3-1
2962,가로등등주,현저동 16-2,기아오토큐 건너,통일로BUS3-2
2963,가로등등주,현저동 16-2,기아오토큐 건너,통일로BUS3-3
2964,가로등등주,현저동 16-2,기아오토큐 건너,통일로BUS3-4
2965,가로등등주,현저동 16-2,기아오토큐 건너,통일로BUS3-5
2966,가로등등주,충정로2가 8-2,GS25앞,통일로BUS4-1
2967,가로등등주,충정로2가 8-2,GS25앞,통일로BUS4-2
2968,가로등등주,충정로2가 8-2,GS25앞,통일로BUS4-3
2969,가로등등주,충정로2가 8-2,GS25앞,통일로BUS4-4
2970,가로등등주,충정로2가 8-2,GS25앞,통일로BUS4-5
2971,가로등등주,홍은동 9-449,포방교,포방교 1-1
2972,가로등등주,홍은동 9-449,포방교,포방교 1-2
2973,가로등등주,홍은동 9-449,포방교,포방교 1-3
2974,가로등등주,홍은동 9-449,포방교,포방교 1-4
2975,가로등등주,남가좌동 369-32,DMC센트럴아이파크110동앞,표찰무-1
2976,가로등등주,남가좌동 369-32,DMC센트럴아이파크110동앞,표찰무-2
2977,가로등등주,남가좌동 369-32,DMC센트럴아이파크110동앞,표찰무-3
2978,가로등등주,남가좌동 369-32,DMC센트럴아이파크110동앞,표찰무-4
2979,가로등등주,남가좌동 369-32,DMC센트럴아이파크110동앞,표찰무-5
2980,가로등등주,남가좌동 369-32,DMC센트럴아이파크110동앞,표찰무-7
2981,가로등등주,남가좌동 369-32,DMC센트럴아이파크110동앞,표찰무-8
2982,가로등등주,남가좌동 369-32,DMC센트럴아이파크110동앞,표찰무-9
2983,가로등등주,남가좌동 369-32,DMC센트럴아이파크110동앞,표찰무-10
2984,가로등등주,남가좌동 374-1,DMC센트럴아이파크105동앞,표찰무-1
2985,가로등등주,남가좌동 374-1,DMC센트럴아이파크105동앞,표찰무-2
2986,가로등등주,남가좌동 374-1,DMC센트럴아이파크105동앞,표찰무-3
2987,가로등등주,남가좌동 374-1,DMC센트럴아이파크105동앞,표찰무-4
2988,가로등등주,남가좌동 374-1,DMC센트럴아이파크105동앞,표찰무-5
2989,가로등등주,남가좌동 374-1,DMC센트럴아이파크105동앞,표찰무-6
2990,가로등등주,남가좌동 374-1,DMC센트럴아이파크105동앞,표찰무-7
2991,가로등등주,남가좌동 374-1,DMC센트럴아이파크105동앞,표찰무-8
2992,가로등등주,남가좌동 374-1,DMC센트럴아이파크105동앞,표찰무-9
2993,가로등등주,남가좌동 374-1,DMC센트럴아이파크105동앞,표찰무-11
2994,가로등등주,남가좌동 374-1,DMC센트럴아이파크105동앞,표찰무-12
2995,가로등등주,남가좌동 374-1,DMC센트럴아이파크105동앞,표찰무-13
2996,가로등등주,남가좌동 374-1,DMC센트럴아이파크105동앞,표찰무-14
2997,가로등등주,남가좌동 374-1,DMC센트럴아이파크105동앞,표찰무-15
2998,가로등등주,남가좌동 374-1,DMC센트럴아이파크105동앞,표찰무-16
2999,가로등등주,남가좌동 374-1,DMC센트럴아이파크105동앞,표찰무-17
3000,가로등등주,남가좌동 355-9,DMC센트럴아이파크101동앞,표찰무-1
3001,가로등등주,남가좌동 355-9,DMC센트럴아이파크101동앞,표찰무-2
3002,가로등등주,남가좌동 355-9,DMC센트럴아이파크101동앞,표찰무-3
3003,가로등등주,남가좌동 355-9,DMC센트럴아이파크101동앞,표찰무-4
3004,가로등등주,남가좌동 355-9,DMC센트럴아이파크101동앞,표찰무-6
3005,가로등등주,남가좌동 355-9,DMC센트럴아이파크101동앞,표찰무-7
3006,가로등등주,남가좌동 355-9,DMC센트럴아이파크101동앞,표찰무-8
3007,가로등등주,충정로3가 281-42,르셰프블루앞,프랑스대사관길-1
3008,가로등등주,충정로3가 281-42,르셰프블루앞,프랑스대사관길-2
3009,가로등등주,충정로3가 281-42,르셰프블루앞,프랑스대사관길-3
3010,가로등등주,충정로3가 281-42,르셰프블루앞,프랑스대사관길-4
3011,가로등등주,충정로3가 281-42,르셰프블루앞,프랑스대사관길-5
3012,가로등등주,충정로3가 281-42,르셰프블루앞,프랑스대사관길-6
3013,가로등등주,충정로3가 281-42,르셰프블루앞,프랑스대사관길-7
3014,가로등등주,충정로3가 281-42,르셰프블루앞,프랑스대사관길-8
3015,가로등등주,충정로3가 281-42,르셰프블루앞,프랑스대사관길-9
3016,가로등등주,충정로3가 281-42,르셰프블루앞,프랑스대사관길-10
3017,가로등등주,현저동 101-313,한성과학고지나 언덕길,한성과학고길1-1
3018,가로등등주,현저동 101-313,한성과학고지나 언덕길,한성과학고길1-2
3019,가로등등주,현저동 101-313,한성과학고지나 언덕길,한성과학고길1-3
3020,가로등등주,현저동 101-313,한성과학고지나 언덕길,한성과학고길1-4
3021,가로등등주,현저동 101-313,한성과학고지나 언덕길,한성과학고길1-5
3022,가로등등주,현저동 101-313,한성과학고지나 언덕길,한성과학고길1-6
3023,가로등등주,현저동 101-313,한성과학고지나 언덕길,한성과학고길1-7
3024,가로등등주,현저동 101-313,한성과학고지나 언덕길,한성과학고길1-8
3025,가로등등주,현저동 101-313,한성과학고지나 언덕길,한성과학고길1-9
3026,가로등등주,현저동 101-313,한성과학고지나 언덕길,한성과학고길1-10
3027,가로등등주,북가좌동 449-0,삼호아파트103동앞,현대아이파크앞길1
3028,가로등등주,북가좌동 449-0,삼호아파트103동앞,현대아이파크앞길2
3029,가로등등주,북가좌동 449-0,삼호아파트103동앞,현대아이파크앞길3
3030,가로등등주,북가좌동 449-0,삼호아파트103동앞,현대아이파크앞길4
3031,가로등등주,북가좌동 449-0,삼호아파트103동앞,현대아이파크앞길5
3032,가로등등주,북가좌동 449-0,삼호아파트103동앞,현대아이파크앞길6
3033,가로등등주,북가좌동 449-0,삼호아파트103동앞,현대아이파크앞길7
3034,가로등등주,북가좌동 449-0,삼호아파트103동앞,현대아이파크앞길8
3035,가로등등주,북가좌동 449-0,삼호아파트103동앞,현대아이파크앞길9
3036,가로등등주,북가좌동 449-0,삼호아파트103동앞,현대아이파크앞길10
3037,가로등등주,북가좌동 449-0,삼호아파트103동앞,현대아이파크앞길11
3038,가로등등주,북가좌동 449-0,삼호아파트103동앞,현대아이파크앞길12
3039,가로등등주,북가좌동 449-0,삼호아파트103동앞,현대아이파크앞길13
3040,가로등등주,홍은동 11-419,우리은행 앞,호박골 1
